PE,AT,V,AP,RH,atribute5,atribute6,atribute7,atribute8,atribute9
1009,30,72,69,13,94,61,66,435,83
1007,12,43,40,27,8,61,56,470,92
1015,9,14,37,36,22,78,6,491,97
1007,26,54,71,14,52,72,4,431,31
1017,16,9,44,71,86,42,74,464,95
1012,22,97,42,48,84,64,71,466,7
1005,20,35,67,71,85,63,97,446,42
1014,23,4,64,27,29,80,23,439,67
1006,26,3,71,94,64,85,12,428,83
999,31,24,72,39,47,68,17,430,7
1011,25,65,43,77,65,46,18,444,1
1023,13,98,44,84,6,89,9,462,81
1024,4,69,39,42,58,79,35,486,34
1019,21,84,55,5,28,62,17,454,99
1017,12,59,44,34,1,85,57,474,11
1016,14,35,35,71,1,60,86,468,9
1013,11,92,38,25,13,84,92,472,5
1003,10,39,39,69,31,89,6,473,
1001,30,83,77,3,7,57,85,435,87
1014,12,58,43,67,36,91,72,473,2
1014,11,41,40,1,27,91,17,476,81
1019,12,64,41,49,78,94,468,78,
1011,8,6,40,77,8,89,45,480,82
1015,7,52,41,66,2,78,41,483,28
1014,27,75,65,34,8,45,91,440,83
1014,20,17,50,66,38,82,9,454,79
1011,32,57,78,92,6,66,47,430,12
1011,22,32,69,48,1,77,86,439,49
1008,18,32,39,53,15,64,85,454,44
1006,24,58,71,94,85,89,2,433,99
1001,18,59,41,1,93,58,16,459,72
1016,27,67,59,14,51,61,2,433,37
1009,25,5,63,91,4,75,22,444,26
1008,26,45,47,43,87,53,25,442,12
1000,29,22,72,39,87,77,39,430,24
1014,31,91,69,89,59,54,51,429,29
1020,7,26,40,69,43,90,22,474,91
1021,5,6,40,64,49,93,7,483,73
1010,12,14,40,83,56,78,31,474,82
1011,13,56,39,58,5,73,62,473,16
1015,22,58,43,79,66,44,18,460,3
1007,28,57,69,34,98,65,55,439,46
1013,15,77,39,82,1,79,1,468,78
1019,14,24,41,4,7,70,32,466,88
1025,17,83,44,92,4,70,58,458,42
1013,20,23,69,45,89,79,445,82,
1008,20,57,44,78,89,38,78,465,69
1033,9,25,41,82,25,74,73,478,48
1011,27,6,73,42,91,83,66,431,44
1019,20,8,63,9,77,6,448,74,
1023,11,4,52,75,31,75,7,465,79
71,12,88,44,1022,88,58,470,31,
1009,25,1,66,56,68,64,94,435,73
1008,22,3,50,78,85,81,27,449,86
1014,24,51,68,63,15,45,1,447,66
1013,19,9,39,39,36,59,14,466,13
1011,8,27,39,64,84,64,479,91,
1008,23,14,58,18,89,81,82,444,51
1022,6,82,41,3,12,87,63,489,64
1018,9,28,41,54,33,79,89,482,8
1013,6,48,36,24,62,92,3,484,65
1031,7,2,40,2,71,69,89,480,53
1011,24,31,66,49,38,54,35,440,79
1023,8,83,41,26,4,86,8,478,87
1028,14,5,44,47,2,66,95,465,15
1017,24,43,58,2,18,46,84,444,89
1009,21,91,63,76,85,76,8,445,4
1023,9,4,40,11,3,76,32,473,57
1010,29,18,68,24,4,68,4,428,52
1021,14,1,41,16,26,73,87,460,1
1013,9,93,41,62,76,96,2,464,64
1016,12,56,43,41,93,81,2,467,19
1011,30,71,64,5,75,62,81,438,42
1013,18,95,46,21,47,81,22,457,58
1006,31,87,70,94,94,50,78,429,41
1010,13,86,41,78,75,57,9,467,39
1016,27,47,63,78,7,48,47,446,69
1011,12,49,41,62,37,82,68,461,35
1014,22,27,48,98,47,49,33,451,74
1011,24,4,62,26,62,70,1,439,6
1017,15,46,44,88,52,93,32,461,2
1005,27,69,73,91,23,75,71,435,8
1009,26,44,69,34,55,73,18,440,43
1025,10,89,40,81,82,81,18,478,23
1007,30,54,69,14,25,70,46,435,46
1014,23,73,59,15,8,62,65,444,7
1006,29,1,66,56,44,57,62,428,32
1006,28,86,67,9,29,57,19,432,97
1014,15,3,42,44,25,94,52,464,91
1008,24,43,72,43,3,85,56,434,71
1013,28,47,69,23,18,40,73,434,12
1019,11,35,40,73,37,96,5,472,32
1009,13,1,41,48,87,41,460,34,
1014,24,39,51,86,92,59,98,447,7
1013,27,24,68,8,23,51,96,445,25
1007,26,85,57,19,9,60,4,438,1
1010,22,97,63,94,5,88,47,440,81
1005,32,81,75,8,9,42,433,37,
1019,9,21,39,72,54,74,44,478,96
1008,29,92,57,19,62,45,8,438,99
1005,27,52,67,9,65,59,52,439,1
1015,7,32,41,22,42,97,25,484,21
1007,17,28,39,99,9,74,25,463,28
1005,26,7,66,56,31,71,97,430,21
1010,32,31,62,4,41,39,39,450,13
1005,15,43,41,1,2,85,6,467,21
1018,9,29,34,3,84,74,81,483,74
1003,23,58,49,3,8,74,62,440,44
1010,25,23,58,82,9,70,47,442,64
1017,18,22,58,2,9,81,92,451,4
1019,11,75,71,14,36,75,68,466,56
1011,22,52,67,32,4,66,2,443,49
1017,12,82,48,14,47,81,45,467,48
1016,18,4,43,69,59,52,44,462,5
1012,19,87,49,69,23,68,57,456,3
33,10,12,40,1021,95,29,476,3,
1012,21,25,66,86,99,60,65,455,72
1019,11,46,39,3,53,76,86,475,51
1011,31,33,65,18,97,36,62,435,77
1020,9,34,41,49,58,97,59,471,4
1008,29,32,71,29,34,51,51,432,17
1013,27,29,67,32,92,33,41,437,26
1016,21,34,59,8,92,77,6,450,74
1026,9,75,36,66,21,70,12,479,45
1010,31,1,69,51,84,45,4,429,74
1014,20,61,65,61,91,83,82,449,72
1013,12,72,40,6,45,86,16,471,23
1008,32,88,72,29,5,62,74,431,74
1025,8,76,40,96,21,90,72,483,79
1001,11,31,42,2,18,94,86,471,26
1007,28,51,76,9,88,78,2,438,28
1005,20,51,48,6,29,80,7,448,
1006,27,47,66,86,1,70,2,437,45
1009,26,88,61,5,17,61,26,440,13
1013,12,87,41,5,51,85,72,469,44
1014,15,1,43,56,65,61,82,465,84
1018,11,48,44,6,29,90,76,470,39
1012,21,79,46,21,89,72,449,99,
6,21,66,86,1013,59,7,451,89,
1012,27,5,59,15,83,56,31,441,39
1009,16,64,45,87,2,98,86,456,79
1010,27,97,66,17,81,63,73,441,7
1012,22,71,48,6,82,67,81,445,1
1016,7,65,36,3,5,65,51,482,56
1010,32,18,65,74,89,46,52,435,58
1020,19,93,56,65,7,62,82,456,53
1006,35,56,68,94,56,38,75,429,69
1011,26,63,43,77,33,49,3,440,95
1015,20,61,63,86,43,73,86,446,34
1014,22,34,63,73,37,83,19,444,39
1014,23,38,65,6,12,59,36,443,8
1016,23,26,59,14,98,76,29,440,37
1008,10,1,44,3,11,90,29,471,59
1005,27,61,49,16,1,35,63,441,18
1020,20,42,62,96,34,84,452,8,
1003,19,99,40,79,15,87,55,455,28
1013,23,79,58,59,94,72,5,443,19
1010,15,76,44,89,33,85,6,459,67
1008,18,94,48,7,5,94,83,451,38
1015,14,54,41,17,15,67,78,470,19
1006,24,61,62,39,39,79,8,437,1
1015,13,43,40,1,82,87,9,471,77
1010,19,72,65,94,53,82,12,446,84
1012,13,92,39,39,94,80,52,471,81
1020,20,6,56,53,38,75,16,455,99
1021,12,22,40,71,25,80,83,477,7
1008,12,8,49,83,21,96,1,467,54
1018,7,52,39,61,61,78,96,481,54
1006,29,9,72,43,86,65,47,427,3
1016,8,7,43,41,2,76,26,467,56
1016,20,27,57,76,66,75,76,450,71
1007,25,1,59,54,91,80,93,441,3
1005,27,1,79,74,43,86,5,431,51
1005,24,4,69,94,75,58,1,438,76
1004,30,47,72,86,2,66,35,432,51
1023,14,62,43,99,6,86,7,461,88
1012,26,8,57,32,2,47,6,441,32
1011,22,64,58,66,68,60,97,449,79
1007,20,32,49,16,47,91,12,443,59
1021,10,11,52,75,79,76,8,470,35
1008,29,52,77,24,55,76,24,433,82
1008,32,16,76,2,4,51,74,433,29
1008,12,43,43,22,93,77,42,468,1
1006,25,59,62,39,37,74,6,435,84
1019,6,4,41,17,54,85,37,488,82
1003,23,95,66,48,55,73,68,431,87
1000,31,85,73,21,98,72,2,435,94
1011,23,51,70,4,2,81,39,435,78
1018,15,49,42,7,1,78,7,460,32
1013,28,13,61,25,12,62,57,436,61
1013,12,11,38,28,56,93,21,469,93
1014,10,11,44,85,2,84,81,478,71
1016,4,23,38,44,46,76,64,489,
1021,13,57,41,4,27,72,55,464,23
1018,15,65,54,3,69,66,461,69,
1009,24,81,59,43,42,54,64,439,33
1019,7,16,38,56,17,70,1,486,12
1008,19,68,51,19,64,94,88,452,4
1016,10,93,39,16,54,90,56,479,83
1015,23,5,48,98,64,49,33,446,5
1008,26,92,68,27,11,61,73,435,17
1008,31,82,71,29,44,41,7,431,23
1024,15,64,43,71,51,78,31,462,55
1012,25,63,56,85,68,49,7,439,2
1013,20,3,69,45,47,86,66,441,54
1009,23,33,72,99,33,89,41,440,4
1007,25,13,57,69,43,78,43,437,8
1016,19,47,58,79,8,87,26,450,17
1006,15,92,39,16,59,71,32,460,45
1008,20,41,50,32,45,93,12,447,6
1013,10,12,41,78,43,73,47,477,67
1007,29,45,68,24,45,32,81,432,53
1010,29,9,70,2,13,48,6,443,27
1013,20,55,46,21,21,73,18,448,66
1014,28,32,77,95,61,77,17,436,97
1015,10,78,41,93,56,95,71,478,88
1011,25,76,73,5,44,81,36,437,
1010,24,54,44,89,5,59,13,445,11
1009,22,43,63,76,84,75,27,442,85
1023,13,94,44,84,69,95,3,468,6
1006,28,83,71,32,28,75,65,437,99
1007,28,62,70,94,38,53,432,71,
1014,18,19,41,85,93,61,37,466,86
1016,15,69,37,64,83,88,462,18,
1007,12,75,44,3,29,89,46,465,86
1006,23,1,44,5,56,74,95,450,67
1017,30,84,66,75,54,40,69,432,3
1016,24,7,50,23,23,62,3,454,42
1010,30,52,70,4,62,54,47,431,14
1013,34,51,73,3,73,39,42,439,8
1014,16,9,38,58,9,70,11,459,87
1007,32,2,67,83,77,53,31,426,55
1024,13,56,40,8,8,63,6,475,89
1013,19,81,66,54,88,80,9,449,7
1022,5,95,37,8,3,67,97,479,2
1006,27,77,51,43,58,69,1,438,7
1018,12,52,42,34,67,95,29,464,71
1005,29,81,73,67,6,60,91,430,67
1016,15,43,39,16,44,79,8,470,74
1014,14,56,39,39,23,80,61,471,72
1024,13,18,52,72,67,75,96,468,36
1029,9,6,41,92,9,90,88,473,37
1016,22,42,62,52,83,63,27,451,64
1017,22,2,63,94,38,56,17,445,6
1006,27,63,64,96,3,75,38,434,22
1015,19,72,66,51,7,74,7,458,7
1013,23,8,61,86,44,84,64,441,44
1001,18,12,44,63,26,89,72,453,55
1013,28,56,65,27,28,49,95,437,45
1019,17,29,44,63,6,41,98,460,66
1000,31,92,69,13,77,58,91,425,19
1016,15,43,38,58,58,81,17,463,44
1009,10,59,42,49,59,77,36,477,49
1019,15,6,41,7,15,84,1,461,38
1013,28,64,69,23,11,37,13,434,4
1020,20,61,48,78,8,85,5,449,38
1011,29,23,66,51,11,53,12,439,61
1009,25,86,59,92,92,73,95,436,6
1016,34,65,74,67,3,26,67,427,69
1015,23,7,57,5,7,75,47,447,49
1018,28,95,66,75,22,60,48,432,39
1003,32,13,74,34,34,56,39,436,3
1012,30,1,65,18,87,43,95,436,91
1013,27,36,58,33,86,56,7,439,14
1009,24,22,71,14,38,64,53,438,88
1007,30,82,76,2,47,59,3,432,22
43,7,41,55,1001,97,12,483,92,
1024,9,45,36,71,24,83,28,476,2
1017,30,8,67,25,57,47,77,432,1
1012,22,65,57,85,6,68,52,445,36
1020,19,6,56,65,82,82,14,455,7
1013,13,81,40,2,66,88,16,464,23
1013,34,61,73,3,61,36,91,438,56
1022,15,78,43,99,19,83,7,461,7
1013,26,75,69,45,88,53,65,434,57
1012,13,24,39,85,64,59,99,477,22
1018,15,63,40,56,68,59,44,472,15
1016,19,79,64,45,14,73,54,451,37
1007,18,48,46,48,53,82,57,461,49
1003,26,8,49,3,86,62,75,438,56
1027,8,99,36,3,8,73,98,478,95
1023,9,99,36,71,57,83,53,475,85
1008,26,95,48,41,53,62,94,436,54
1013,24,33,46,93,51,52,63,449,7
1002,23,61,49,16,39,65,63,443,5
1018,24,8,68,3,1,80,41,436,17
1014,26,2,60,7,75,59,41,440,89
1025,18,2,52,72,87,54,26,463,47
1018,9,12,41,54,61,79,26,482,95
1009,23,19,58,82,96,81,5,446,44
1015,9,86,43,56,13,74,89,481,87
1015,13,78,38,47,2,57,8,466,41
1005,25,91,67,7,66,60,12,441,74
1015,9,66,40,5,78,89,6,481,14
1011,31,4,70,32,62,65,1,433,42
1014,26,31,63,77,15,69,36,440,1
1020,10,68,38,38,79,72,33,476,22
1025,10,76,40,43,98,79,65,490,78
1014,18,58,46,97,25,74,9,454,26
1009,31,31,67,48,71,57,6,440,38
1013,21,11,59,39,87,85,29,446,2
1019,8,44,41,17,9,70,72,486,15
1009,24,5,61,87,64,54,54,442,16
1024,14,32,40,78,49,73,84,457,92
1008,10,31,37,5,55,99,31,474,16
1010,27,98,74,87,2,66,44,435,32
1000,31,1,69,13,93,62,96,425,69
1009,22,4,68,31,52,83,5,446,91
1016,17,12,58,95,74,90,41,451,67
1021,14,4,41,26,41,73,11,462,78
1015,14,22,42,32,54,77,23,465,
1007,30,15,70,32,58,54,14,426,8
1014,6,12,40,81,77,88,15,487,24
1012,25,15,66,49,71,63,46,436,
1006,24,77,71,94,77,88,86,432,27
1015,27,8,63,78,4,50,8,447,24
1015,24,45,65,12,92,57,19,445,1
1015,12,3,40,1,32,85,39,474,94
1016,17,8,58,86,4,87,46,449,98
1010,28,52,70,2,34,54,21,441,98
1014,15,12,52,5,63,80,38,464,78
1008,7,76,42,28,52,83,31,483,8
1018,20,1,59,87,97,87,23,444,71
1016,24,8,66,51,74,65,72,441,34
1012,26,6,64,5,84,5,442,24,
1006,27,2,72,43,75,80,67,430,32
1016,20,37,54,9,94,65,86,453,94
1009,29,57,67,83,19,55,74,427,62
1012,23,41,54,42,86,70,12,454,68
1017,25,93,60,29,62,50,3,444,4
1016,23,26,58,2,72,57,98,446,87
1013,23,43,54,42,58,70,99,454,86
1007,28,4,69,14,16,80,38,436,37
1017,23,68,68,3,93,84,16,438,65
1007,30,33,70,32,75,52,49,430,1
1012,14,4,42,44,74,81,89,471,81
1024,13,87,45,8,42,81,69,465,48
1018,4,93,35,19,4,92,94,486,39
1021,15,69,41,93,3,52,69,468,43
1008,26,45,71,37,77,6,438,36,
1018,10,31,45,1,42,93,67,473,74
1020,6,74,36,8,36,86,98,484,18
1005,32,95,67,9,88,45,15,425,89
1009,22,12,69,71,7,90,22,434,42
1011,24,32,71,14,71,71,65,435,34
1019,7,89,40,46,61,74,53,477,27
1020,21,62,48,78,6,85,9,448,52
1007,15,44,39,54,49,82,14,469,28
1013,11,93,38,78,15,96,8,474,57
1005,16,48,41,35,61,89,7,465,64
1017,30,4,67,25,65,52,84,435,17
1010,21,1,60,1,93,78,6,450,99
1014,21,89,45,38,42,68,95,459,45
1008,17,89,42,42,92,65,8,467,59
1005,27,59,50,5,71,57,3,437,98
1013,15,3,43,34,23,82,73,463,7
1004,16,84,39,63,67,82,98,466,6
1005,30,44,56,24,19,56,24,429,34
1008,29,63,69,59,3,72,53,438,64
1004,27,5,59,54,88,72,7,438,81
1022,24,22,62,8,53,60,79,449,11
1012,25,13,59,44,38,77,92,445,59
1014,8,95,36,18,8,76,94,478,7
1022,6,71,40,96,71,91,89,486,58
1005,27,88,70,79,6,72,5,429,62
1007,23,2,69,94,94,64,66,439,4
1026,8,64,34,69,79,80,88,482,15
1014,6,58,43,2,3,84,95,488,22
1010,29,3,69,48,1,53,69,429,42
1012,7,64,39,85,78,88,9,481,53
1009,21,4,74,87,9,88,25,443,44
1009,30,12,69,71,1,52,2,435,85
1007,24,3,45,87,55,52,48,445,84
1016,12,29,42,18,53,83,13,468,75
1020,21,61,64,63,86,69,73,451,2
1025,10,4,40,43,46,75,9,492,9
1008,19,89,44,9,12,67,3,453,9
1021,13,92,43,5,14,88,44,461,45
1011,13,96,39,54,5,85,72,468,82
1011,15,48,44,99,94,69,95,463,92
1006,21,47,57,19,45,75,8,448,31
1010,22,63,58,49,94,72,7,448,38
1012,18,92,62,26,5,85,99,451,51
1010,26,54,69,48,7,66,9,432,56
1026,9,46,41,4,78,87,58,480,82
999,10,6,42,2,37,98,65,477,82
1013,20,8,69,45,7,82,48,443,77
1004,30,57,58,9,54,54,37,438,49
1017,19,58,52,9,46,64,64,458,28
1016,5,82,40,62,79,85,4,482,67
1003,31,44,72,86,74,61,45,433,59
1008,23,12,69,71,98,84,41,442,21
1020,6,29,43,65,68,70,14,485,8
1008,15,35,41,79,38,81,13,455,54
1008,22,37,50,78,84,82,6,449,8
1002,25,43,72,39,65,88,13,436,1
1014,7,61,43,22,8,86,92,478,55
1013,27,42,65,74,43,69,42,440,52
1015,17,36,52,9,42,69,97,458,66
1015,21,43,60,95,27,75,49,449,12
1010,32,42,65,74,97,52,73,439,1
1004,29,87,73,91,53,74,3,431,8
1019,22,99,62,96,6,65,5,449,4
1013,24,2,57,85,5,70,29,446,87
1014,13,7,42,18,98,87,77,461,71
1017,20,8,62,52,99,75,74,450,98
1012,23,49,73,18,4,90,5,437,1
1013,25,89,63,56,82,64,51,443,82
1010,21,37,65,94,73,75,9,444,74
1013,27,58,65,27,51,50,43,441,3
1019,16,7,44,58,52,67,95,471,36
1013,19,8,59,15,1,81,82,451,33
1008,28,83,66,44,47,77,49,430,1
1020,20,92,63,86,49,72,98,449,9
1016,15,25,39,16,18,79,39,471,5
1011,25,7,56,85,25,51,99,442,44
1003,27,94,69,84,11,70,47,428,67
1018,10,23,41,46,89,83,6,479,48
1016,27,57,60,7,52,54,75,440,12
1023,11,44,40,55,37,88,43,477,68
1012,5,37,40,7,75,63,58,494,21
1013,29,64,54,2,39,56,438,12,
1002,32,29,64,96,13,42,61,430,58
82,28,69,5,1000,65,24,427,71,
1010,31,63,65,74,83,50,59,437,54
1027,9,5,36,3,44,74,85,479,43
1012,12,47,38,25,74,82,89,469,56
1011,10,3,43,72,46,96,89,473,26
1010,24,35,70,4,92,73,88,438,4
1010,21,41,59,43,27,74,54,442,85
1004,13,74,38,73,34,82,82,470,6
1001,27,84,72,39,18,83,46,432,19
1007,26,73,49,2,75,67,73,438,17
1007,21,36,68,28,6,72,37,445,91
1012,13,45,42,44,79,83,12,473,96
1021,22,67,64,15,2,70,49,453,47
1011,23,34,73,5,43,89,74,441,14
1015,23,35,47,1,3,73,9,456,3
1022,13,98,40,71,72,71,83,474,46
1008,28,43,69,59,79,73,33,439,26
1007,23,86,45,87,71,48,73,446,67
1022,6,15,40,77,42,88,57,482,49
1014,14,67,45,1,28,67,91,460,47
1023,9,77,44,68,37,91,4,477,56
1015,24,19,50,23,73,59,77,458,31
1003,24,73,69,5,25,66,44,437,93
1024,6,29,40,78,75,96,37,478,29
1015,13,86,35,71,21,63,16,471,63
1016,24,32,58,79,8,65,61,442,78
1007,27,62,72,43,54,71,33,428,76
1011,18,25,43,14,51,55,16,462,78
1008,26,77,74,22,87,74,68,434,35
1014,26,94,65,61,31,49,73,443,9
1008,14,3,41,79,7,83,32,457,98
1012,9,34,40,77,14,90,81,477,36
1003,27,36,48,6,18,54,93,436,6
1014,7,76,37,7,82,76,47,480,7
1008,26,12,49,2,63,72,4,438,52
1011,24,57,72,24,44,79,19,434,93
1015,22,5,48,14,81,69,94,447,37
1022,13,61,40,71,36,72,87,475,23
1001,21,73,69,5,31,86,64,439,1
1013,25,21,65,34,94,65,4,446,68
1009,12,63,41,48,61,87,69,461,9
1010,28,85,66,54,73,43,27,437,79
1006,35,2,73,56,56,45,72,434,37
1011,8,13,39,99,71,87,89,486,19
1011,23,6,62,44,52,78,12,440,66
1010,31,62,64,5,94,58,93,439,9
1014,12,76,41,48,6,70,34,461,61
1011,31,68,74,16,3,55,94,434,61
1018,24,1,60,84,83,63,82,436,32
1015,13,5,41,44,72,68,36,471,34
1013,28,37,63,31,18,49,2,437,64
1007,27,89,69,88,99,85,62,430,75
1019,15,91,71,14,7,72,65,458,15
1011,19,19,50,16,12,99,91,449,52
1017,10,67,40,23,75,85,6,483,9
1019,13,51,44,9,29,77,24,464,86
1006,23,1,70,79,53,90,81,434,58
1019,16,9,44,2,39,67,24,460,56
1011,7,14,39,4,68,91,84,482,82
999,31,42,70,17,3,61,22,430,78
1012,28,85,68,12,5,46,31,436,15
1010,6,81,37,49,74,88,25,482,21
1013,24,33,46,93,72,48,27,447,43
1018,10,63,44,2,63,90,26,477,19
1017,26,12,66,75,86,79,2,433,67
1019,8,93,40,46,3,71,472,77,
1021,11,21,41,6,75,77,474,3,
1008,22,26,70,47,32,84,22,440,21
1024,10,3,40,96,57,91,1,478,79
1006,23,42,50,5,79,86,45,441,8
1016,13,39,44,58,5,79,26,474,7
73,12,39,96,1011,77,77,471,42,
1025,14,44,40,8,5,56,59,472,95
1020,17,4,56,3,38,68,69,462,48
1004,32,42,75,8,82,41,62,436,26
1014,14,85,40,69,91,72,64,469,3
1013,5,76,40,7,22,62,99,494,67
1013,5,63,39,22,35,77,67,486,83
1013,6,5,38,5,92,90,1,486,78
1019,16,96,46,36,91,89,11,460,57
1012,16,7,46,18,6,96,15,455,93
1011,18,31,50,9,87,86,83,455,5
1023,14,62,44,84,41,85,17,464,51
1013,26,82,65,27,6,53,85,437,84
1017,18,92,44,6,47,68,75,453,72
1013,22,25,51,86,8,83,64,451,4
1012,18,15,41,67,75,52,69,464,44
1006,13,27,40,27,1,40,4,473,88
1013,29,1,65,71,61,48,7,446,22
1006,31,12,68,94,5,68,46,431,92
1004,24,78,50,16,56,70,22,448,51
1010,14,95,43,72,28,93,62,459,31
1007,24,58,56,9,8,68,24,437,16
1006,7,94,42,2,22,90,97,480,53
1014,19,92,48,98,32,64,99,455,57
1009,5,81,45,87,63,94,38,479,66
1020,10,15,39,22,9,68,75,474,87
1009,12,5,48,4,14,100,13,464,14
1007,16,2,39,54,73,72,81,466,15
1021,21,17,64,15,25,62,38,454,15
1003,10,57,41,55,62,67,89,475,6
1018,11,34,45,17,32,96,24,472,13
1010,31,55,69,75,12,58,36,435,1
1013,25,54,61,8,77,69,64,448,57
1012,22,24,64,27,97,89,54,443,76
1019,9,2,38,8,2,69,98,478,32
1021,11,6,36,71,67,80,44,473,85
1000,32,19,69,13,45,48,22,425,21
1033,8,71,41,82,8,74,53,477,94
1016,24,38,58,2,93,51,61,444,36
61,16,37,44,1024,78,26,460,14,
1013,21,36,45,61,43,83,64,456,85
1009,3,99,39,9,74,96,81,490,91
1022,7,4,41,3,9,74,83,486,81
1008,28,32,71,32,2,78,82,433,82
1007,31,51,71,97,84,71,18,430,11
1013,23,43,69,23,9,63,48,441,6
1007,30,66,66,25,67,63,3,439,55
1020,17,82,49,15,73,70,25,457,35
1021,8,5,38,38,14,86,39,482,17
89,12,85,40,1015,68,85,463,74,
1008,26,74,49,2,18,67,59,438,6
1010,28,23,62,26,88,60,86,435,76
1007,22,5,64,69,3,74,92,440,73
1023,11,5,40,78,91,86,31,467,74
1017,12,35,44,2,81,82,49,471,65
1008,17,46,39,99,52,69,73,461,1
1016,24,44,59,14,74,71,82,443,5
1011,26,4,71,14,66,68,95,433,78
1014,29,12,67,32,21,48,8,435,2
1011,25,95,63,47,77,66,22,445,5
1020,8,3,40,67,13,70,87,492,26
1017,12,19,40,23,45,82,7,474,91
1012,20,13,47,3,59,83,3,459,15
1011,25,59,73,5,19,81,52,435,48
1006,25,52,71,98,89,86,94,433,42
998,14,68,41,23,43,83,71,469,25
1017,20,8,58,79,32,81,59,451,21
1007,21,62,50,5,2,92,9,444,16
1012,14,1,43,34,91,86,45,465,22
1001,30,9,64,96,29,56,4,430,3
1016,26,2,74,67,69,84,38,430,22
1003,28,44,69,4,98,73,51,433,44
1011,24,93,73,5,28,83,9,437,35
1016,23,86,74,93,88,71,44,444,38
1006,29,59,71,77,33,62,35,426,62
1014,15,92,37,64,93,83,73,464,14
1020,18,18,44,63,41,48,64,455,57
1025,14,79,41,4,32,75,81,456,97
1008,32,33,67,83,11,57,48,427,84
1007,13,32,44,9,72,78,64,466,3
1004,23,67,71,77,76,86,13,434,47
1015,22,99,60,95,14,69,86,449,7
1010,29,25,69,98,74,57,42,430,45
1010,15,27,39,54,64,81,91,464,49
1011,23,63,73,5,46,89,39,438,21
1016,22,91,60,7,3,59,72,446,19
1015,11,75,42,32,28,77,25,470,44
1011,13,73,41,78,75,49,65,464,94
1007,30,76,69,14,63,71,24,431,67
1014,27,69,65,34,31,46,59,442,84
1015,23,96,65,34,52,56,82,449,23
1014,22,88,69,45,2,65,13,441,76
1015,20,58,54,5,4,89,83,467,76
1017,28,5,62,6,1,46,46,449,73
1007,21,36,52,3,95,79,38,448,13
1029,9,9,41,92,36,91,478,98,
1011,24,97,68,61,55,4,453,26,
1006,25,28,71,94,73,86,69,432,26
1014,31,43,69,89,8,56,22,426,15
1005,22,41,70,98,67,95,3,441,51
1018,13,5,44,34,47,81,2,473,4
1010,18,37,44,89,61,86,74,454,37
89,16,43,34,1013,78,39,462,33,
1003,31,95,70,79,8,55,25,426,37
1001,20,54,69,5,6,79,62,442,86
998,30,17,76,86,23,73,61,430,3
1027,13,7,44,47,51,70,77,468,79
1026,12,36,52,75,4,68,71,465,14
1016,25,21,50,23,56,58,454,64,
1014,11,59,40,5,96,86,22,474,46
1019,20,29,63,9,3,76,7,448,22
1010,24,37,73,42,19,76,1,440,29
1016,8,23,43,79,11,82,11,484,67
1009,26,63,74,16,72,83,26,436,3
1013,27,84,68,8,34,46,19,436,37
1014,15,55,45,9,33,62,19,457,36
1015,10,45,40,71,68,81,48,469,22
1003,22,52,66,48,87,78,29,435,2
1014,22,18,59,39,82,85,31,440,94
1025,10,38,40,71,27,80,87,481,3
1021,10,99,43,5,1,93,64,469,34
1013,28,91,58,33,84,39,72,437,53
1010,25,91,68,8,92,74,25,432,7
1014,12,93,43,13,91,55,7,474,88
1004,28,46,49,16,61,38,1,438,2
1015,16,95,58,86,96,87,8,453,2
1013,31,54,67,32,79,36,99,433,2
1020,6,93,40,67,17,71,16,494,61
1013,18,73,40,12,19,74,12,454,71
1017,14,47,48,79,5,69,87,466,25
1024,12,54,40,8,56,68,97,479,65
1009,25,33,71,73,78,77,78,435,23
1012,18,87,52,5,2,53,46,458,64
1011,8,68,43,14,94,79,6,480,73
1018,15,98,44,68,48,85,94,462,77
1008,25,75,71,14,33,77,12,433,64
1022,8,66,44,68,99,95,45,479,62
1012,30,53,65,18,69,41,85,437,89
1019,9,62,41,1,43,97,99,467,34
1012,24,13,45,61,63,71,36,453,19
1010,11,43,40,22,84,81,4,477,5
1004,28,84,74,9,38,66,86,436,42
1014,16,88,38,58,72,73,99,462,7
1017,19,11,60,29,1,76,62,454,16
1013,25,18,65,6,64,55,77,440,27
1023,12,24,40,96,22,78,74,475,32
1022,8,94,41,74,55,90,74,483,53
1003,21,12,47,24,79,70,55,462,41
1010,11,5,40,22,31,78,8,476,46
1023,7,93,41,1,64,97,23,476,37
1012,18,41,42,44,66,65,93,463,2
1011,29,3,43,21,83,65,23,434,11
1014,13,48,39,35,56,81,25,470,66
1030,13,49,44,47,18,69,15,468,46
1014,7,51,43,2,35,86,46,485,38
1020,7,87,41,17,33,77,77,486,2
1014,22,18,45,9,4,43,13,455,4
1011,14,39,40,35,33,64,86,472,43
1014,14,85,38,91,48,60,98,467,42
1006,30,31,70,36,55,59,92,439,11
1017,20,92,57,76,22,75,86,453,96
1006,22,47,59,43,2,85,21,444,5
1029,9,39,40,11,14,77,29,473,5
1019,13,7,45,64,18,92,66,467,9
1008,22,8,69,94,41,72,86,441,57
1007,12,39,49,83,6,92,43,468,43
1013,26,34,59,21,37,58,98,439,22
1012,20,7,42,23,86,74,11,461,25
1012,14,66,41,66,89,62,41,466,87
1023,16,77,38,1,4,65,5,460,16
1010,25,1,43,77,9,49,68,444,99
1011,27,92,68,12,54,49,8,437,51
